week_start,region,country,advertiser_segment,campaign_objective,ad_product,spend,impressions,clicks,conversions,revenue,ctr,cvr,cpc,cpm,cpa,roas,d30_retention,advertiser_cohort,retained_advertisers_d30
2025-01-20,Middle East & Africa,South Africa,Agency,App Installs,Smart Performance Campaign,370.18,32468,349,22,960.24,0.01075,0.06304,1.06,11.4,16.83,2.594,0.0,1,0
2025-01-20,Middle East & Africa,South Africa,Agency,Traffic,Smart Performance Campaign,235.32,25520,370,21,751.47,0.0145,0.05676,0.64,9.22,11.21,3.193,1.0,1,1
2025-01-20,Middle East & Africa,South Africa,Mid-Market,App Installs,App Promotion,234.46,24612,297,12,428.42,0.01207,0.0404,0.79,9.53,19.54,1.827,0.0,1,0
2025-01-20,Middle East & Africa,South Africa,Mid-Market,Catalog Sales,Spark Ads,343.99,31907,418,23,1247.78,0.0131,0.05502,0.82,10.78,14.96,3.627,0.0,1,0
2025-01-20,Middle East & Africa,South Africa,Mid-Market,Conversions,Catalog Ads,325.6,26883,273,22,1128.6,0.01016,0.08059,1.19,12.11,14.8,3.466,0.0,1,0
2025-01-20,Middle East & Africa,United Arab Emirates,Enterprise,Catalog Sales,Catalog Ads,562.42,52430,868,76,7187.34,0.01656,0.08756,0.65,10.73,7.4,12.779,1.0,1,1
2025-01-20,Middle East & Africa,United Arab Emirates,Enterprise,Traffic,App Promotion,401.74,51193,698,38,2246.23,0.01363,0.05444,0.58,7.85,10.57,5.591,1.0,1,1
2025-01-20,Middle East & Africa,United Arab Emirates,Enterprise,Traffic,Spark Ads,429.89,52316,858,52,2316.82,0.0164,0.06061,0.5,8.22,8.27,5.389,1.0,1,1
2025-01-20,Middle East & Africa,United Arab Emirates,Mid-Market,Catalog Sales,Smart Performance Campaign,240.58,24695,395,42,3310.03,0.016,0.10633,0.61,9.74,5.73,13.759,1.0,1,1
2025-01-20,Middle East & Africa,United Arab Emirates,Mid-Market,Catalog Sales,Spark Ads,261.8,26172,365,29,2324.75,0.01395,0.07945,0.72,10.0,9.03,8.88,0.0,1,0
2025-01-20,Middle East & Africa,United Arab Emirates,Mid-Market,Conversions,Smart Performance Campaign,271.89,21973,259,28,2094.28,0.01179,0.10811,1.05,12.37,9.71,7.703,0.0,1,0
2025-01-20,Middle East & Africa,United Arab Emirates,SMB,Conversions,Catalog Ads,242.57,20020,306,28,1622.94,0.01528,0.0915,0.79,12.12,8.66,6.691,1.0,1,1
2025-01-20,Middle East & Africa,United Arab Emirates,SMB,Conversions,Smart Performance Campaign,224.39,17751,205,19,881.98,0.01155,0.09268,1.09,12.64,11.81,3.931,1.0,1,1
2025-01-20,North America,Canada,SMB,Conversions,Catalog Ads,240.24,19528,220,16,699.19,0.01127,0.07273,1.09,12.3,15.02,2.91,1.0,1,1
2025-01-20,North America,Canada,SMB,Conversions,Smart Performance Campaign,264.9,23936,273,21,1047.95,0.01141,0.07692,0.97,11.07,12.61,3.956,1.0,1,1
2025-01-20,North America,United States,Agency,App Installs,Smart Performance Campaign,1113.03,104973,1283,86,4643.38,0.01222,0.06703,0.87,10.6,12.94,4.172,0.0,1,0
2025-01-20,North America,United States,Agency,App Installs,Spark Ads,569.72,60715,958,74,3391.14,0.01578,0.07724,0.59,9.38,7.7,5.952,1.0,1,1
2025-01-20,North America,United States,Agency,Catalog Sales,Catalog Ads,1041.92,87006,1408,178,15173.23,0.01618,0.12642,0.74,11.98,5.85,14.563,0.0,1,0
2025-01-20,North America,United States,Agency,Traffic,Smart Performance Campaign,571.31,61327,1004,52,2734.0,0.01637,0.05179,0.57,9.32,10.99,4.785,1.0,1,1
2025-01-20,North America,United States,Enterprise,Catalog Sales,Catalog Ads,882.95,74372,1302,147,13009.35,0.01751,0.1129,0.68,11.87,6.01,14.734,1.0,1,1
2025-01-20,North America,United States,Mid-Market,Lead Generation,Smart Performance Campaign,1276.02,130577,2059,210,11561.34,0.01577,0.10199,0.62,9.77,6.08,9.06,0.0,2,0
2025-01-20,North America,United States,Mid-Market,Traffic,Smart Performance Campaign,689.03,75944,1143,62,2719.53,0.01505,0.05424,0.6,9.07,11.11,3.947,1.0,1,1
2025-01-20,North America,United States,SMB,Catalog Sales,Catalog Ads,502.93,42412,717,57,2888.66,0.01691,0.0795,0.7,11.86,8.82,5.744,1.0,1,1
2025-01-20,North America,United States,SMB,Traffic,App Promotion,176.26,27434,486,15,506.9,0.01772,0.03086,0.36,6.42,11.75,2.876,0.0,1,0
2025-01-27,Asia Pacific,Australia,Enterprise,Conversions,Smart Performance Campaign,563.69,50462,714,100,8104.71,0.01415,0.14006,0.79,11.17,5.64,14.378,1.0,1,1
2025-01-27,Asia Pacific,Australia,Mid-Market,App Installs,Spark Ads,305.92,29902,521,36,1387.57,0.01742,0.0691,0.59,10.23,8.5,4.536,1.0,1,1
2025-01-27,Asia Pacific,Australia,Mid-Market,Conversions,Smart Performance Campaign,238.11,23751,268,32,2198.86,0.01128,0.1194,0.89,10.03,7.44,9.235,1.0,1,1
2025-01-27,Asia Pacific,Australia,Mid-Market,Traffic,Spark Ads,254.05,34947,662,23,837.49,0.01894,0.03474,0.38,7.27,11.05,3.297,0.0,1,0
2025-01-27,Asia Pacific,Australia,SMB,App Installs,App Promotion,191.07,23213,275,9,277.83,0.01185,0.03273,0.69,8.23,21.23,1.454,1.0,1,1
2025-01-27,Asia Pacific,Australia,SMB,Catalog Sales,Catalog Ads,214.49,22544,319,21,962.13,0.01415,0.06583,0.67,9.51,10.21,4.486,1.0,1,1
2025-01-27,Asia Pacific,Australia,SMB,Catalog Sales,Spark Ads,176.58,17098,253,18,766.02,0.0148,0.07115,0.7,10.33,9.81,4.338,1.0,1,1
2025-01-27,Asia Pacific,Australia,SMB,Conversions,Smart Performance Campaign,494.13,42439,603,51,2748.1,0.01421,0.08458,0.82,11.64,9.69,5.561,0.0,2,0
2025-01-27,Asia Pacific,Australia,SMB,Conversions,Spark Ads,174.92,14352,229,17,685.81,0.01596,0.07424,0.76,12.19,10.29,3.921,0.0,1,0
2025-01-27,Asia Pacific,Australia,SMB,Lead Generation,Lead Gen Forms,314.77,40098,494,34,1178.9,0.01232,0.06883,0.64,7.85,9.26,3.745,0.0,2,0
2025-01-27,Asia Pacific,Indonesia,Agency,App Installs,App Promotion,601.96,68198,682,37,1547.56,0.01,0.05425,0.88,8.83,16.27,2.571,1.0,1,1
2025-01-27,Asia Pacific,Indonesia,Agency,Catalog Sales,Smart Performance Campaign,1354.47,122551,1677,157,8899.87,0.01368,0.09362,0.81,11.05,8.63,6.571,0.5,2,1
2025-01-27,Asia Pacific,Indonesia,Agency,Lead Generation,Lead Gen Forms,515.88,68637,733,74,3066.83,0.01068,0.10095,0.7,7.52,6.97,5.945,0.0,1,0
2025-01-27,Asia Pacific,Indonesia,Agency,Traffic,App Promotion,336.02,53536,791,32,965.28,0.01478,0.04046,0.42,6.28,10.5,2.873,0.0,1,0
2025-01-27,Asia Pacific,Indonesia,Agency,Traffic,Spark Ads,540.91,71264,1494,55,1806.89,0.02096,0.03681,0.36,7.59,9.83,3.34,0.0,1,0
2025-01-27,Asia Pacific,Indonesia,Enterprise,App Installs,App Promotion,493.38,61856,672,31,1348.97,0.01086,0.04613,0.73,7.98,15.92,2.734,0.0,1,0
2025-01-27,Asia Pacific,Indonesia,Enterprise,Catalog Sales,Catalog Ads,917.32,77562,1142,101,6068.92,0.01472,0.08844,0.8,11.83,9.08,6.616,0.0,1,0
2025-01-27,Asia Pacific,Indonesia,Enterprise,Traffic,App Promotion,571.25,76434,1166,53,1973.71,0.01525,0.04545,0.49,7.47,10.78,3.455,0.0,1,0
2025-01-27,Asia Pacific,Indonesia,Mid-Market,Catalog Sales,Catalog Ads,1221.58,107639,1606,118,6052.13,0.01492,0.07347,0.76,11.35,10.35,4.954,0.5,2,1
2025-01-27,Asia Pacific,Indonesia,Mid-Market,Catalog Sales,Smart Performance Campaign,350.04,32280,408,32,1979.61,0.01264,0.07843,0.86,10.84,10.94,5.655,0.0,1,0
2025-01-27,Asia Pacific,Indonesia,Mid-Market,Conversions,Catalog Ads,562.08,57749,575,52,2786.14,0.00996,0.09043,0.98,9.73,10.81,4.957,0.0,1,0
2025-01-27,Asia Pacific,Indonesia,Mid-Market,Lead Generation,Spark Ads,427.37,42538,551,30,1329.25,0.01295,0.05445,0.78,10.05,14.25,3.11,0.0,1,0
2025-01-27,Asia Pacific,Indonesia,Mid-Market,Traffic,Smart Performance Campaign,460.92,57230,835,32,896.22,0.01459,0.03832,0.55,8.05,14.4,1.944,0.0,1,0
2025-01-27,Asia Pacific,Indonesia,SMB,App Installs,Spark Ads,305.09,27935,397,19,631.46,0.01421,0.04786,0.77,10.92,16.06,2.07,0.0,1,0
2025-01-27,Asia Pacific,Indonesia,SMB,Conversions,Catalog Ads,285.21,25840,316,22,896.12,0.01223,0.06962,0.9,11.04,12.96,3.142,0.0,1,0
2025-01-27,Asia Pacific,Indonesia,SMB,Conversions,Smart Performance Campaign,296.91,27503,335,24,844.24,0.01218,0.07164,0.89,10.8,12.37,2.843,0.0,1,0
2025-01-27,Asia Pacific,Indonesia,SMB,Lead Generation,Spark Ads,198.86,22010,278,11,390.25,0.01263,0.03957,0.72,9.03,18.08,1.962,1.0,1,1
2025-01-27,Asia Pacific,Japan,Agency,App Installs,App Promotion,612.38,61235,980,49,2161.45,0.016,0.05,0.62,10.0,12.5,3.53,0.0,1,0
2025-01-27,Asia Pacific,Japan,Agency,App Installs,Spark Ads,592.65,64453,1006,69,3680.78,0.01561,0.06859,0.59,9.2,8.59,6.211,0.0,1,0
2025-01-27,Asia Pacific,Japan,Agency,Catalog Sales,Spark Ads,410.23,44141,765,64,5325.44,0.01733,0.08366,0.54,9.29,6.41,12.982,1.0,1,1
2025-01-27,Asia Pacific,Japan,Agency,Conversions,Smart Performance Campaign,858.18,65645,851,107,7911.27,0.01296,0.12573,1.01,13.07,8.02,9.219,0.0,1,0
2025-01-27,Asia Pacific,Japan,Agency,Conversions,Spark Ads,637.38,52031,893,68,4345.91,0.01716,0.07615,0.71,12.25,9.37,6.818,1.0,1,1
2025-01-27,Asia Pacific,Japan,Agency,Lead Generation,Spark Ads,548.82,53023,798,73,3646.88,0.01505,0.09148,0.69,10.35,7.52,6.645,0.0,1,0
2025-01-27,Asia Pacific,Japan,Enterprise,App Installs,App Promotion,560.54,53283,712,39,2172.7,0.01336,0.05478,0.79,10.52,14.37,3.876,1.0,1,1
2025-01-27,Asia Pacific,Japan,Mid-Market,Conversions,Catalog Ads,329.92,32513,416,35,2643.2,0.01279,0.08413,0.79,10.15,9.43,8.012,1.0,1,1
2025-01-27,Asia Pacific,Japan,SMB,App Installs,App Promotion,193.75,22128,240,10,379.28,0.01085,0.04167,0.81,8.76,19.38,1.958,1.0,1,1
2025-01-27,Asia Pacific,Japan,SMB,App Installs,Smart Performance Campaign,255.54,27693,317,18,558.95,0.01145,0.05678,0.81,9.23,14.2,2.187,0.0,1,0
2025-01-27,Asia Pacific,Japan,SMB,App Installs,Spark Ads,194.11,21864,357,14,514.0,0.01633,0.03922,0.54,8.88,13.87,2.648,0.0,1,0
2025-01-27,Asia Pacific,Japan,SMB,Conversions,Spark Ads,253.44,22980,332,26,1185.52,0.01445,0.07831,0.76,11.03,9.75,4.678,0.0,1,0
2025-01-27,Asia Pacific,Japan,SMB,Lead Generation,Smart Performance Campaign,307.45,30109,402,29,966.84,0.01335,0.07214,0.76,10.21,10.6,3.145,0.0,1,0
2025-01-27,Asia Pacific,South Korea,Agency,Catalog Sales,Spark Ads,467.74,41472,736,71,6251.56,0.01775,0.09647,0.64,11.28,6.59,13.365,0.0,1,0
2025-01-27,Asia Pacific,South Korea,Agency,Conversions,Catalog Ads,834.96,71535,1013,124,8476.14,0.01416,0.12241,0.82,11.67,6.73,10.152,0.5,2,1
2025-01-27,Asia Pacific,South Korea,Agency,Conversions,Spark Ads,389.0,35428,459,45,3521.78,0.01296,0.09804,0.85,10.98,8.64,9.053,0.0,1,0
2025-01-27,Asia Pacific,South Korea,Enterprise,Catalog Sales,Spark Ads,580.37,63308,945,109,8344.73,0.01493,0.11534,0.61,9.17,5.32,14.378,1.0,1,1
2025-01-27,Asia Pacific,South Korea,Enterprise,Conversions,Catalog Ads,770.66,75711,904,107,9102.13,0.01194,0.11836,0.85,10.18,7.2,11.811,0.0,1,0
2025-01-27,Asia Pacific,South Korea,Enterprise,Conversions,Smart Performance Campaign,639.98,62050,780,87,7215.36,0.01257,0.11154,0.82,10.31,7.36,11.274,1.0,1,1
2025-01-27,Asia Pacific,South Korea,Mid-Market,Conversions,Spark Ads,438.01,43841,707,60,3353.25,0.01613,0.08487,0.62,9.99,7.3,7.656,1.0,1,1
2025-01-27,Asia Pacific,South Korea,Mid-Market,Traffic,App Promotion,273.33,37361,614,20,718.41,0.01643,0.03257,0.45,7.32,13.67,2.628,1.0,1,1
2025-01-27,Asia Pacific,South Korea,SMB,App Installs,App Promotion,243.63,28021,406,16,470.07,0.01449,0.03941,0.6,8.69,15.23,1.929,0.0,1,0
2025-01-27,Asia Pacific,South Korea,SMB,App Installs,Spark Ads,129.62,15936,269,11,337.43,0.01688,0.04089,0.48,8.13,11.78,2.603,1.0,1,1
2025-01-27,Asia Pacific,South Korea,SMB,Catalog Sales,Spark Ads,164.62,18801,258,16,985.32,0.01372,0.06202,0.64,8.76,10.29,5.985,0.0,1,0
2025-01-27,Europe,France,Agency,App Installs,Spark Ads,459.53,55864,960,55,2089.86,0.01718,0.05729,0.48,8.23,8.36,4.548,1.0,1,1
2025-01-27,Europe,France,Agency,Conversions,Smart Performance Campaign,637.76,55537,655,59,3305.03,0.01179,0.09008,0.97,11.48,10.81,5.182,1.0,1,1
2025-01-27,Europe,France,Agency,Conversions,Spark Ads,620.89,56033,769,66,3352.02,0.01372,0.08583,0.81,11.08,9.41,5.399,0.0,1,0
2025-01-27,Europe,France,Agency,Lead Generation,Lead Gen Forms,390.73,52253,728,61,2514.8,0.01393,0.08379,0.54,7.48,6.41,6.436,0.0,1,0
2025-01-27,Europe,France,Enterprise,Lead Generation,Lead Gen Forms,946.53,131841,1532,132,6233.21,0.01162,0.08616,0.62,7.18,7.17,6.585,0.5,2,1
2025-01-27,Europe,France,Enterprise,Traffic,Spark Ads,463.82,55318,1112,52,2014.55,0.0201,0.04676,0.42,8.38,8.92,4.343,1.0,1,1
2025-01-27,Europe,France,Mid-Market,Catalog Sales,Catalog Ads,300.37,24933,384,35,1940.77,0.0154,0.09115,0.78,12.05,8.58,6.461,0.0,1,0
2025-01-27,Europe,France,Mid-Market,Catalog Sales,Spark Ads,455.59,40088,545,40,2025.09,0.0136,0.07339,0.84,11.36,11.39,4.445,0.0,1,0
2025-01-27,Europe,France,Mid-Market,Conversions,Spark Ads,264.25,26926,334,23,1439.82,0.0124,0.06886,0.79,9.81,11.49,5.449,1.0,1,1
2025-01-27,Europe,France,SMB,Conversions,Smart Performance Campaign,531.53,45112,518,44,1785.55,0.01148,0.08494,1.03,11.78,12.08,3.359,1.0,2,2
2025-01-27,Europe,Germany,Mid-Market,App Installs,App Promotion,298.35,33523,433,21,1039.62,0.01292,0.0485,0.69,8.9,14.21,3.485,0.0,1,0
2025-01-27,Europe,Germany,Mid-Market,Lead Generation,Smart Performance Campaign,287.51,33970,541,43,2146.23,0.01593,0.07948,0.53,8.46,6.69,7.465,0.0,1,0
2025-01-27,Europe,United Kingdom,Agency,Conversions,Spark Ads,554.38,56899,778,90,6856.42,0.01367,0.11568,0.71,9.74,6.16,12.368,0.0,1,0
2025-01-27,Europe,United Kingdom,Agency,Lead Generation,Lead Gen Forms,412.36,52009,780,82,5167.02,0.015,0.10513,0.53,7.93,5.03,12.53,0.0,1,0
2025-01-27,Europe,United Kingdom,Agency,Traffic,Spark Ads,327.87,47151,976,45,2113.16,0.0207,0.04611,0.34,6.95,7.29,6.445,0.0,1,0
2025-01-27,Europe,United Kingdom,Enterprise,App Installs,Spark Ads,647.62,78623,1277,111,5541.53,0.01624,0.08692,0.51,8.24,5.83,8.557,1.0,1,1
2025-01-27,Europe,United Kingdom,Mid-Market,App Installs,Spark Ads,460.21,50691,655,37,1575.91,0.01292,0.05649,0.7,9.08,12.44,3.424,0.0,1,0
2025-01-27,Europe,United Kingdom,SMB,Lead Generation,Smart Performance Campaign,168.85,19691,231,19,622.16,0.01173,0.08225,0.73,8.57,8.89,3.685,0.0,1,0
2025-01-27,Middle East & Africa,Saudi Arabia,Agency,App Installs,Smart Performance Campaign,561.27,48531,558,47,2231.22,0.0115,0.08423,1.01,11.57,11.94,3.975,1.0,1,1
2025-01-27,Middle East & Africa,Saudi Arabia,Agency,App Installs,Spark Ads,279.95,32692,414,27,1357.92,0.01266,0.06522,0.68,8.56,10.37,4.851,0.0,1,0
2025-01-27,Middle East & Africa,Saudi Arabia,Agency,Traffic,App Promotion,272.67,40983,623,24,1179.41,0.0152,0.03852,0.44,6.65,11.36,4.325,0.0,1,0
2025-01-27,Middle East & Africa,Saudi Arabia,Enterprise,Conversions,Smart Performance Campaign,623.42,49407,554,62,4126.82,0.01121,0.11191,1.13,12.62,10.06,6.62,1.0,1,1
2025-01-27,Middle East & Africa,Saudi Arabia,Enterprise,Lead Generation,Spark Ads,429.5,53148,712,66,4507.58,0.0134,0.0927,0.6,8.08,6.51,10.495,1.0,1,1
2025-01-27,Middle East & Africa,Saudi Arabia,Mid-Market,App Installs,App Promotion,672.79,67727,744,31,1535.69,0.01099,0.04167,0.9,9.93,21.7,2.283,0.0,2,0
2025-01-27,Middle East & Africa,Saudi Arabia,Mid-Market,Conversions,Catalog Ads,325.0,27977,310,27,1565.55,0.01108,0.0871,1.05,11.62,12.04,4.817,0.0,1,0
2025-01-27,Middle East & Africa,Saudi Arabia,Mid-Market,Conversions,Spark Ads,337.78,35764,549,37,2094.92,0.01535,0.0674,0.62,9.44,9.13,6.202,0.0,1,0
2025-01-27,Middle East & Africa,Saudi Arabia,Mid-Market,Lead Generation,Smart Performance Campaign,307.69,36235,451,39,2229.09,0.01245,0.08647,0.68,8.49,7.89,7.245,0.0,1,0
2025-01-27,Middle East & Africa,Saudi Arabia,Mid-Market,Traffic,Smart Performance Campaign,288.53,37640,563,26,1068.84,0.01496,0.04618,0.51,7.67,11.1,3.704,1.0,1,1
2025-01-27,Middle East & Africa,Saudi Arabia,Mid-Market,Traffic,Spark Ads,252.0,33344,558,22,780.11,0.01673,0.03943,0.45,7.56,11.45,3.096,0.0,1,0
2025-01-27,Middle East & Africa,Saudi Arabia,SMB,Conversions,Spark Ads,183.48,18519,244,14,653.73,0.01318,0.05738,0.75,9.91,13.11,3.563,0.0,1,0
2025-01-27,Middle East & Africa,Saudi Arabia,SMB,Lead Generation,Spark Ads,177.47,21746,278,13,560.92,0.01278,0.04676,0.64,8.16,13.65,3.161,0.0,1,0
2025-01-27,Middle East & Africa,South Africa,Agency,App Installs,Smart Performance Campaign,504.87,45228,483,25,1083.87,0.01068,0.05176,1.05,11.16,20.19,2.147,1.0,1,1
2025-01-27,Middle East & Africa,South Africa,Agency,Conversions,Spark Ads,460.36,39807,536,48,2263.13,0.01346,0.08955,0.86,11.56,9.59,4.916,0.0,1,0
2025-01-27,Middle East & Africa,South Africa,Agency,Traffic,Smart Performance Campaign,297.42,33144,596,27,996.29,0.01798,0.0453,0.5,8.97,11.02,3.35,0.0,1,0
2025-01-27,Middle East & Africa,South Africa,Mid-Market,App Installs,App Promotion,192.23,19326,191,8,286.92,0.00988,0.04188,1.01,9.95,24.03,1.493,0.0,1,0
2025-01-27,Middle East & Africa,South Africa,Mid-Market,App Installs,Smart Performance Campaign,203.96,23336,294,19,594.55,0.0126,0.06463,0.69,8.74,10.73,2.915,1.0,1,1
2025-01-27,Middle East & Africa,South Africa,Mid-Market,Catalog Sales,Spark Ads,225.92,23736,363,27,1438.86,0.01529,0.07438,0.62,9.52,8.37,6.369,1.0,1,1
2025-01-27,Middle East & Africa,South Africa,Mid-Market,Conversions,Catalog Ads,432.89,33657,408,32,1896.92,0.01212,0.07843,1.06,12.86,13.53,4.382,0.0,1,0
2025-01-27,Middle East & Africa,United Arab Emirates,Enterprise,Catalog Sales,Catalog Ads,499.36,45473,684,68,5820.76,0.01504,0.09942,0.73,10.98,7.34,11.656,1.0,1,1
2025-01-27,Middle East & Africa,United Arab Emirates,Enterprise,Traffic,App Promotion,422.09,62562,1179,57,2863.65,0.01885,0.04835,0.36,6.75,7.41,6.784,0.0,1,0
2025-01-27,Middle East & Africa,United Arab Emirates,Enterprise,Traffic,Spark Ads,362.97,54810,1180,56,2858.69,0.02153,0.04746,0.31,6.62,6.48,7.876,1.0,1,1
2025-01-27,Middle East & Africa,United Arab Emirates,Mid-Market,Catalog Sales,Smart Performance Campaign,368.71,29983,381,38,3044.64,0.01271,0.09974,0.97,12.3,9.7,8.258,1.0,1,1
2025-01-27,Middle East & Africa,United Arab Emirates,Mid-Market,Catalog Sales,Spark Ads,252.58,23318,390,28,1878.8,0.01673,0.07179,0.65,10.83,9.02,7.438,0.0,1,0
2025-01-27,Middle East & Africa,United Arab Emirates,Mid-Market,Conversions,Catalog Ads,279.74,23680,340,29,1744.2,0.01436,0.08529,0.82,11.81,9.65,6.235,0.0,1,0
2025-01-27,Middle East & Africa,United Arab Emirates,Mid-Market,Conversions,Smart Performance Campaign,364.15,29361,344,31,2040.82,0.01172,0.09012,1.06,12.4,11.75,5.604,0.0,1,0
2025-01-27,Middle East & Africa,United Arab Emirates,SMB,Conversions,Catalog Ads,246.5,22513,248,18,876.97,0.01102,0.07258,0.99,10.95,13.69,3.558,1.0,1,1
2025-01-27,Middle East & Africa,United Arab Emirates,SMB,Conversions,Smart Performance Campaign,205.67,17423,245,19,1129.61,0.01406,0.07755,0.84,11.8,10.82,5.492,1.0,1,1
2025-01-27,North America,Canada,SMB,Conversions,Catalog Ads,180.76,18202,261,19,829.15,0.01434,0.0728,0.69,9.93,9.51,4.587,0.0,1,0
2025-01-27,North America,Canada,SMB,Conversions,Smart Performance Campaign,174.39,16673,173,13,617.28,0.01038,0.07514,1.01,10.46,13.41,3.54,1.0,1,1
2025-01-27,North America,United States,Agency,App Installs,App Promotion,732.72,92197,1207,70,3964.33,0.01309,0.058,0.61,7.95,10.47,5.41,1.0,1,1
2025-01-27,North America,United States,Agency,App Installs,Smart Performance Campaign,862.94,92704,1426,110,6007.59,0.01538,0.07714,0.61,9.31,7.84,6.962,1.0,1,1
2025-01-27,North America,United States,Agency,App Installs,Spark Ads,655.56,70635,1033,77,3533.66,0.01462,0.07454,0.63,9.28,8.51,5.39,1.0,1,1
2025-01-27,North America,United States,Agency,Catalog Sales,Catalog Ads,1037.14,86617,1480,137,11182.12,0.01709,0.09257,0.7,11.97,7.57,10.782,0.0,1,0
2025-01-27,North America,United States,Agency,Catalog Sales,Smart Performance Campaign,1028.5,95043,1486,152,12197.12,0.01564,0.10229,0.69,10.82,6.77,11.859,0.0,1,0
2025-01-27,North America,United States,Agency,Traffic,Smart Performance Campaign,772.06,104333,1918,114,4434.1,0.01838,0.05944,0.4,7.4,6.77,5.743,1.0,1,1
2025-01-27,North America,United States,Enterprise,Catalog Sales,Catalog Ads,1252.95,107794,1398,145,11346.99,0.01297,0.10372,0.9,11.62,8.64,9.056,0.0,1,0
2025-01-27,North America,United States,Enterprise,Catalog Sales,Spark Ads,1397.23,130452,1797,185,18686.76,0.01378,0.10295,0.78,10.71,7.55,13.374,1.0,1,1
2025-01-27,North America,United States,Mid-Market,App Installs,App Promotion,640.69,67281,865,53,2885.81,0.01286,0.06127,0.74,9.52,12.09,4.504,0.0,1,0
2025-01-27,North America,United States,Mid-Market,Lead Generation,Smart Performance Campaign,1861.5,187242,2860,233,11197.35,0.01527,0.08147,0.65,9.94,7.99,6.015,1.0,3,3
2025-01-27,North America,United States,Mid-Market,Traffic,Smart Performance Campaign,730.58,77804,1359,87,3394.34,0.01747,0.06402,0.54,9.39,8.4,4.646,1.0,1,1
2025-01-27,North America,United States,SMB,App Installs,Spark Ads,412.66,42327,560,21,630.11,0.01323,0.0375,0.74,9.75,19.65,1.527,1.0,1,1
2025-01-27,North America,United States,SMB,Catalog Sales,Catalog Ads,288.45,31138,481,34,2176.92,0.01545,0.07069,0.6,9.26,8.48,7.547,0.0,1,0
2025-01-27,North America,United States,SMB,Lead Generation,Spark Ads,231.95,30211,475,26,1092.39,0.01572,0.05474,0.49,7.68,8.92,4.71,0.0,1,0
2025-01-27,North America,United States,SMB,Traffic,App Promotion,289.69,39624,580,18,617.4,0.01464,0.03103,0.5,7.31,16.09,2.131,1.0,1,1
2025-02-03,Asia Pacific,Australia,Enterprise,Conversions,Smart Performance Campaign,578.12,55915,633,93,7551.11,0.01132,0.14692,0.91,10.34,6.22,13.061,0.0,1,0
2025-02-03,Asia Pacific,Australia,Mid-Market,App Installs,Spark Ads,303.82,28297,449,26,998.75,0.01587,0.05791,0.68,10.74,11.69,3.287,1.0,1,1
2025-02-03,Asia Pacific,Australia,Mid-Market,Conversions,Smart Performance Campaign,276.82,27398,310,25,1721.1,0.01131,0.08065,0.89,10.1,11.07,6.217,0.0,1,0
2025-02-03,Asia Pacific,Australia,Mid-Market,Traffic,Spark Ads,236.08,30029,638,27,820.54,0.02125,0.04232,0.37,7.86,8.74,3.476,0.0,1,0
2025-02-03,Asia Pacific,Australia,SMB,App Installs,App Promotion,174.94,17110,247,11,311.03,0.01444,0.04453,0.71,10.22,15.9,1.778,0.0,1,0
2025-02-03,Asia Pacific,Australia,SMB,Catalog Sales,Catalog Ads,197.05,16471,229,14,757.05,0.0139,0.06114,0.86,11.96,14.08,3.842,0.0,1,0
2025-02-03,Asia Pacific,Australia,SMB,Catalog Sales,Spark Ads,256.99,24974,426,32,1521.25,0.01706,0.07512,0.6,10.29,8.03,5.919,0.0,1,0
2025-02-03,Asia Pacific,Australia,SMB,Conversions,Smart Performance Campaign,415.48,34747,416,33,1684.31,0.01197,0.07933,1.0,11.96,12.59,4.054,0.0,2,0
2025-02-03,Asia Pacific,Australia,SMB,Conversions,Spark Ads,220.88,23531,322,22,1013.96,0.01368,0.06832,0.69,9.39,10.04,4.591,0.0,1,0
2025-02-03,Asia Pacific,Australia,SMB,Lead Generation,Lead Gen Forms,293.81,39232,517,36,1420.5,0.01318,0.06963,0.57,7.49,8.16,4.835,0.5,2,1
